IncidentID,Date,State,Cityorcounty,BusinessorLocation,Address,Latitude,Longitude,Name,Type,Gender,Age,Agegoup,Status,Incidentcharacteristics,Sources,notactiveswornlocalstate,rank,agencytype,offduty,training,blueonblue,Error,ErrorDetail,ToRemove,type_new,Notes,Duplicate,duplicate_of,record_added,incident_id_changed,original_id,Businessorschool,Participantname,Agegroup,duplicate_to_delete,to_be_edited,_merge
442474,11/5/15,North Carolina,Moyock,,850 Puddin Ridge Rd,36.4933,-76.1964,,,male,,,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Cleaning gun,Officer Involved Incident,Officer Involved Shooting - Officer shot,Gun range/gun shop/gun show shooting","http://wavy.com/2015/11/05/accidental-shooting-at-academi-training-center-in-moyock/,http://hamptonroads.com/2015/11/virginia-beach-officer-accidentally-shoots-another",,Lieutenant,Sheriff,0,1,1,,,1,Accidental; blue on blue,,,,,,,Academi Training Center,Lt. Johnny Gandy,Adult 18+,,,2
442961,11/6/15,Oregon,Hillsboro,,Southeast Minter Bridge Road and River road,45.5044,-122.963,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Drive-by (car to street, car to car)","http://www.oregonlive.com/washingtoncounty/index.ssf/2015/11/suicidal_woman_kills_self_woun.html,http://www.oregonlive.com/hillsboro/index.ssf/2015/11/hillsboro_police_identify_woma_2.html",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer Erik Merklin,Adult 18+,,,2
442982,11/5/15,Mississippi,Braxton,,Willow St and Quail Ridge Rd,31.9919,-89.9045,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot",http://www.wlbt.com/story/30441368/simpson-co-shoot-out-suspect-said-to-terrorize-residents/,,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,,Deputy,Adult 18+,,,2
444334,11/9/15,Colorado,Commerce City,,9700 block of Peoria Street,39.8726,-104.847,,,male,,,"Injured,Arrested","Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot","http://gazette.com/colorado-police-officer-shot-during-traffic-stop-man-sought/article/1562885,http://www.kktv.com/home/headlines/Officer-shot-during-traffic-stop-police-searching-for-suspect-343069842.html,http://gazette.com/investigators-commerce-city-officer-shot-with-own-weapon/article/1568177,http://www.9news.com/story/news/investigations/2016/01/19/documents-commerce-city-officer-shot-own-weapon/79024972/",,Officer,Local,0,0,0,,,1,Self-inflicted; officer lied about shooting,,,,,,,,Officer Kevin Lord,Adult 18+,,,2
444669,11/10/15,Pennsylvania,Berwick,,Third and Oak Streets,41.0534,-76.2397,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot,Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","http://timesleader.com/news/local/493264/injuries-reported-in-berwick-shooting,http://wnep.com/2015/11/09/officer-injured-during-gunfire-in-berwick/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,BIDA Complex,Officer,Adult 18+,,,2
446677,11/12/15,Maryland,Baltimore,,3700 block of Oakmont Ave.,39.3431,-76.6775,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed",http://www.baltimoresun.com/news/maryland/baltimore-city/bs-md-ci-officer-involved-shoot-1112-20151111-story.html,,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
446757,11/14/15,Georgia,Eden,,1200 block of Highway 80,32.1715,-81.3886,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","http://www.wjcl.com/news/local-news/breaking-deputy-shot-in-effingham-county/94495214/story,http://wsav.com/2015/11/13/ecso-deputy-shot-off-hwy-80/,http://savannahnow.com/news/2015-11-13/effingham-county-sheriffs-deputy-injured-shooting-suspect-dead",,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,Dollar General,Deputy James Wilkenson,Adult 18+,,,2
448832,11/18/15,South Carolina,Cayce,,1900 block of Lorick St,33.9775,-81.0517,,,male,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed",http://www.thestate.com/news/local/article45230622.html,,,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
449136,11/17/15,Michigan,Detroit,,McCormack and the I-94 service drive,42.4256,-82.9285,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot","http://www.abc12.com/home/headlines/Detroit-police-officer-shot-in-leg-after-car-chase-350845881.html,http://www.freep.com/story/news/local/michigan/detroit/2015/11/16/detroit-cop-shot-firefight-after-police-chase/75870412/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
449642,11/19/15,Tennessee,Bethpage,,800 block of Old Highway 31 East,36.5032,-86.2876,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Domestic Violence",http://www.wsmv.com/story/30553837/officer-involved-shooting-reported-in-sumner-county,,Deputy,Sheriff,0,0,0,,,0,Suspect-inflicted,,,,,,,,Deputy Philip Douglas,Adult 18+,,,2
449851,11/20/15,Texas,Dallas,,2700 block of Wilbur Street,32.7218,-96.864,,,male,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","http://www.wfaa.com/story/news/2015/11/19/officer-shot-at-gas-station-in-dallas/76037572/,http://dfw.cbslocal.com/2015/11/19/arlington-pd-officer-shot-in-dallas-while-attempting-to-make-arrest/,http://www.star-telegram.com/news/local/community/arlington/article45756165.html,http://www.star-telegram.com/news/local/community/arlington/article45756165.html,http://www.mysanantonio.com/news/texas/article/Dallas-man-gets-47-years-in-drug-related-shooting-12326506.php,http://www.newswest9.com/story/36888750/another-dallas-cousin-gets-prison-for-shooting-at-agents",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
449924,11/19/15,California,Downey,,10911 Brookshire Avenue,33.9388,-118.129,,,male,,,Killed,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,Police Targeted","https://www.washingtonpost.com/news/post-nation/wp/2015/11/19/california-police-officer-shot-and-killed-outside-police-headquarters-was-targeted-officials-say/,http://www.pasadenastarnews.com/general-news/20160115/3-suspects-accused-of-murdering-downey-cop-ricardo-galvez-to-be-arraigned-today",,Officer,Local,1,0,0,,,1,Suspect-inflicted,,,,,,,Downey Police Department,Officer Ricardo Galvez,Adult 18+,,,2
451591,11/23/15,Missouri,Saint Louis,,4300 block of College Avenue,38.6711,-90.2183,,,male,24,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","http://www.kmov.com/story/30582014/officer-shot-in-north-st-louis-suspect-in-custody,http://stlouis.cbslocal.com/2015/11/23/suspect-identified-in-st-louis-police-shooting/",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer,Adult 18+,,,2
452202,11/25/15,Pennsylvania,Philadelphia,,I-676,39.9572,-75.1575,,,male,31,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Possession (gun(s) found during commission of other crimes),Possession of gun by felon or prohibited person,Stolen/Illegally owned gun{s} recovered during arrest/warrant","http://wnep.com/2015/11/24/trooper-shot-after-chase-fiery-wreck/,http://lancasteronline.com/news/pennsylvania/state-trooper-shot-following-pursuit-fiery-school-bus-crash-near/article_45f1643a-92bf-11e5-8cd8-23787bc8b416.html,http://www.local21news.com/news/features/top-stories/stories/Reports-State-trooper-shot-along-Philly-highway-235911.shtml,http://www.wjactv.com/news/features/top-stories/stories/pa-trooper-stable-after-being-shot-philly-7681.shtml,http://6abc.com/news/teen-suspect-charged-in-shooting-of-state-trooper-on-i-676/1097486/,http://6abc.com/news/state-trooper-released-from-hospital-suspect-charged/1097486/,http://philadelphia.cbslocal.com/2015/12/07/pa-state-trooper-shot-during-police-chase-has-bullet-removed/,http://philadelphia.cbslocal.com/2016/02/11/teen-allegedly-involved-in-shooting-of-state-trooper-on-vine-street-expressway-waives-preliminary-hearing/",,Trooper,State,0,0,0,,,0,Suspect-inflicted,,,,,,,,Trooper Patrick Casey,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Officer,Local,0,0,,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Deputy,Sheriff,0,0,,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Officer,Local,0,0,,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Officer,Local,0,0,,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,,,,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Officer,Local,0,0,,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer,Adult 18+,,,2
454059,11/28/15,Colorado,Colorado Springs,,3480 Centennial Blvd,38.8767,-104.847,,,male,44,,Killed,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Hate crime","http://www.kktv.com/home/headlines/Active-Shooter-Situation-At-Planned-Parenthood-356013081.html,http://gazette.com/active-shooter-contained-near-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,https://twitter.com/gazette_robj/status/670362248632664064,http://gazette.com/live-coverage-police-engaged-with-gunman-in-planned-parenthood-in-colorado-springs-multiple-victims-reported/article/1564419,http://www.koaa.com/story/30624860/family-members-identify-female-civilian-victim-of-planned-parenthood-shooting,http://www.businessinsider.com/ozy-licano-shot-during-the-planned-parenthood-rampage-in-colorado-springs-2015-11",,Officer,Special (University),0,0,0,,,0,Suspect-inflicted,,,,,,,Planned Parenthood,Officer Garrett Swasey,Adult 18+,,,2
454915,11/28/15,Pennsylvania,New Florence,,131 Ligonier St,40.381,-79.0745,,,male,54,,Killed,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator shot,Police Targeted,Shootout (where VENN diagram of shooters and victims overlap),Domestic Violence,Car-jacking,Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),Possession of gun by felon or prohibited person","http://www.wjactv.com/news/features/top-stories/stories/sources-police-officer-shot-new-florence-7715.shtml,http://www.wpxi.com/videos/news/police-officer-shot-after-responding-to-domestic/vDfm2D/,http://www.wtae.com/news/officer-shot-while-responding-to-domestic-dispute-in-westmoreland-county/36701688,http://pittsburgh.cbslocal.com/2015/11/29/st-clair-police-officer-killed-in-westmoreland-county-shooting/,http://www.local21news.com/news/features/top-stories/stories/Police-officer-shot-killed-during-call-suspect-arrested-237224.shtml,http://www.post-gazette.com/local/westmoreland/2015/11/28/Police-respond-to-report-of-officer-shot-in-New-Florence-Westmoreland-County/stories/201511280130,http://www.wtae.com/news/As-first-responders-mourn-fallen-officer-new-details-of-Westmoreland-County-police-shooting-emerge/36711830,http://pittsburgh.cbslocal.com/2015/12/01/police-recover-rifle-used-in-fatal-cop-shooting/,http://www.wpxi.com/videos/news/suspect-officially-charged-in-officers-shooting/vDfsZr/,http://www.post-gazette.com/local/westmoreland/2015/12/09/New-charges-filed-against-Ray-Shetler-man-accused-of-killing-St-Clair-police-officer/stories/201512090250,http://www.post-gazette.com/local/westmoreland/2018/02/08/Westmoreland-County-Pennsylvania-police-officer-killed-gun-violence-homicide-Lloyd-Reed-Ray-Shetler/stories/201802080204,http://triblive.com/local/westmoreland/13312825-74/jury-in-ray-shetler-jr-trial-for-police-officer-shooting-resumes-deliberations",,Officer,Local,0,0,0,,,0,Suspect-inflicted,,,,,,,,Officer  Lloyd Reed,Adult 18+,,,2
